atr_mult,rebound,vol_block,atr_fast,atr_slow,final,max_dd_pct,months_up_pct,median_year_pct,years_up,trades_per_year,ruined
5.4,0.65,1.2,30,400,895.35,17.48,55.9,6.24,14,111.0,False
5.4,0.75,0.8,5,150,1330.52,20.7,60.4,4.92,15,46.0,False
5.4,0.75,0.8,5,200,953.85,20.7,53.7,7.34,16,43.0,False
5.4,0.75,0.8,5,288,1113.03,20.7,59.0,9.06,18,46.0,False
5.4,0.75,0.8,5,400,1354.56,20.85,60.8,6.42,18,44.0,False
5.4,0.75,0.8,10,150,1476.52,21.42,68.3,6.6,19,51.0,False
5.4,0.75,0.8,10,200,1506.57,20.9,65.6,6.36,18,53.0,False
5.4,0.75,0.8,10,288,1419.39,21.41,63.0,4.32,19,51.0,False
5.4,0.75,0.8,10,400,1599.47,21.09,67.0,5.54,18,51.0,False
5.4,0.75,0.8,15,150,1547.62,18.91,65.2,8.58,19,50.0,False
5.4,0.75,0.8,15,200,1912.16,18.91,68.7,11.01,19,52.0,False
5.4,0.75,0.8,15,288,1472.99,18.85,66.1,8.3,19,52.0,False
5.4,0.75,0.8,15,400,1686.05,18.85,66.1,7.69,19,53.0,False
5.4,0.75,0.8,20,150,1713.93,17.5,68.7,5.2,19,58.0,False
5.4,0.75,0.8,20,200,1381.95,17.92,60.8,7.93,18,58.0,False
5.4,0.75,0.8,20,288,1238.33,19.85,64.8,8.67,18,58.0,False
5.4,0.75,0.8,20,400,1443.53,17.69,65.6,5.55,19,59.0,False
5.4,0.75,0.8,30,150,1677.33,13.93,62.6,5.33,19,58.0,False
5.4,0.75,0.8,30,200,1336.54,13.93,63.0,8.22,17,59.0,False
5.4,0.75,0.8,30,288,1331.56,15.52,61.2,6.41,19,61.0,False
5.4,0.75,0.8,30,400,1338.21,14.2,64.3,6.72,18,56.0,False
5.4,0.75,0.9,5,150,1064.14,22.51,53.7,7.02,17,52.0,False
5.4,0.75,0.9,5,200,1057.05,23.72,54.6,3.91,18,50.0,False
5.4,0.75,0.9,5,288,850.26,22.67,55.9,7.17,16,53.0,False
5.4,0.75,0.9,5,400,1325.69,20.7,58.1,6.47,19,51.0,False
5.4,0.75,0.9,10,150,1274.22,21.5,67.4,4.21,17,56.0,False
5.4,0.75,0.9,10,200,1014.96,21.06,63.0,9.55,19,59.0,False
5.4,0.75,0.9,10,288,1352.78,21.79,60.8,4.37,18,60.0,False
5.4,0.75,0.9,10,400,1477.03,22.08,66.5,8.78,18,61.0,False
5.4,0.75,0.9,15,150,1572.96,19.24,64.8,9.02,18,62.0,False
5.4,0.75,0.9,15,200,1240.36,20.66,60.4,8.01,18,59.0,False
5.4,0.75,0.9,15,288,1347.06,19.74,64.3,9.69,19,61.0,False
5.4,0.75,0.9,15,400,1311.58,19.08,64.8,6.18,19,61.0,False
5.4,0.75,0.9,20,150,1344.63,18.85,59.9,5.42,19,67.0,False
5.4,0.75,0.9,20,200,1639.4,18.99,67.0,7.49,18,64.0,False
5.4,0.75,0.9,20,288,1259.06,18.8,61.2,8.55,19,66.0,False
5.4,0.75,0.9,20,400,1358.2,18.76,65.2,7.44,18,66.0,False
5.4,0.75,0.9,30,150,1339.66,18.16,63.4,6.02,18,66.0,False
5.4,0.75,0.9,30,200,1460.47,17.91,66.5,5.92,19,71.0,False
5.4,0.75,0.9,30,288,1492.5,18.2,66.5,5.85,18,70.0,False
5.4,0.75,0.9,30,400,1661.72,18.43,62.1,3.53,19,69.0,False
5.4,0.75,1.0,5,150,698.8,20.28,56.4,4.12,17,61.0,False
5.4,0.75,1.0,5,200,788.15,22.27,55.1,6.79,16,58.0,False
5.4,0.75,1.0,5,288,897.09,21.77,56.8,6.4,18,57.0,False
5.4,0.75,1.0,5,400,857.72,23.28,53.3,7.24,18,54.0,False
5.4,0.75,1.0,10,150,1155.81,21.27,62.1,9.53,15,67.0,False
5.4,0.75,1.0,10,200,925.36,23.9,57.3,9.21,17,62.0,False
5.4,0.75,1.0,10,288,964.89,21.9,57.3,6.97,17,65.0,False
5.4,0.75,1.0,10,400,1301.25,21.52,54.6,6.15,17,66.0,False
5.4,0.75,1.0,15,150,1602.42,18.86,69.2,10.47,18,73.0,False
5.4,0.75,1.0,15,200,1566.53,19.24,65.2,7.51,18,69.0,False
5.4,0.75,1.0,15,288,1439.97,18.17,61.2,9.02,18,69.0,False
5.4,0.75,1.0,15,400,1200.36,19.95,61.7,7.08,18,67.0,False
5.4,0.75,1.0,20,150,1173.05,18.85,64.8,8.25,19,74.0,False
5.4,0.75,1.0,20,200,1828.6,18.85,66.5,8.56,19,76.0,False
5.4,0.75,1.0,20,288,1464.19,18.85,64.8,6.98,19,81.0,False
5.4,0.75,1.0,20,400,1113.82,18.85,61.2,6.71,16,76.0,False
5.4,0.75,1.0,30,150,1623.85,17.55,66.1,8.73,17,79.0,False
5.4,0.75,1.0,30,200,1173.98,16.96,59.5,6.2,19,78.0,False
5.4,0.75,1.0,30,288,1538.15,16.94,64.8,7.12,18,81.0,False
5.4,0.75,1.0,30,400,1127.07,16.89,59.0,4.26,19,81.0,False
5.4,0.75,1.1,5,150,940.28,20.7,54.6,6.58,17,64.0,False
5.4,0.75,1.1,5,200,701.41,20.7,52.9,6.01,16,61.0,False
5.4,0.75,1.1,5,288,525.17,19.52,54.2,2.98,16,63.0,False
5.4,0.75,1.1,5,400,666.42,22.17,54.2,7.55,18,64.0,False
5.4,0.75,1.1,10,150,937.35,23.16,58.6,9.78,16,76.0,False
5.4,0.75,1.1,10,200,550.69,21.63,55.5,6.18,14,72.0,False
5.4,0.75,1.1,10,288,1111.59,23.92,57.3,8.56,16,72.0,False
5.4,0.75,1.1,10,400,704.93,22.69,55.9,5.67,18,73.0,False
5.4,0.75,1.1,15,150,1130.64,18.58,55.1,6.42,18,80.0,False
5.4,0.75,1.1,15,200,1184.39,18.45,59.9,6.84,18,75.0,False
5.4,0.75,1.1,15,288,920.26,18.18,57.3,6.36,17,75.0,False
5.4,0.75,1.1,15,400,1013.84,18.95,58.1,6.11,18,77.0,False
5.4,0.75,1.1,20,150,1328.13,19.53,60.8,7.57,18,82.0,False
5.4,0.75,1.1,20,200,952.57,19.42,60.8,4.71,17,82.0,False
5.4,0.75,1.1,20,288,1074.95,21.41,58.6,4.73,19,85.0,False
5.4,0.75,1.1,20,400,1221.58,20.48,59.0,6.2,18,84.0,False
5.4,0.75,1.1,30,150,917.04,16.86,55.9,6.25,19,89.0,False
5.4,0.75,1.1,30,200,1269.48,18.66,56.8,11.02,19,84.0,False
5.4,0.75,1.1,30,288,1055.32,16.56,57.3,8.58,16,89.0,False
5.4,0.75,1.1,30,400,1485.04,16.86,60.4,8.31,18,96.0,False
5.4,0.75,1.2,5,150,562.8,24.09,48.9,4.36,15,70.0,False
5.4,0.75,1.2,5,200,862.31,20.82,54.6,2.07,18,68.0,False
5.4,0.75,1.2,5,288,631.71,21.47,55.5,4.71,16,65.0,False
5.4,0.75,1.2,5,400,778.52,23.16,54.6,9.87,16,66.0,False
5.4,0.75,1.2,10,150,593.03,28.97,54.2,2.68,13,81.0,False
5.4,0.75,1.2,10,200,788.24,23.47,57.7,9.69,15,79.0,False
5.4,0.75,1.2,10,288,760.76,29.09,55.5,3.96,16,82.0,False
5.4,0.75,1.2,10,400,708.18,25.1,55.5,4.44,16,83.0,False
5.4,0.75,1.2,15,150,1031.77,18.78,58.6,8.75,17,82.0,False
5.4,0.75,1.2,15,200,988.11,22.15,57.3,10.34,18,83.0,False
5.4,0.75,1.2,15,288,697.25,18.54,56.4,10.02,16,83.0,False
5.4,0.75,1.2,15,400,734.94,18.57,56.8,6.99,19,86.0,False
5.4,0.75,1.2,20,150,645.0,22.46,54.6,3.98,15,96.0,False
5.4,0.75,1.2,20,200,1065.76,22.0,55.9,6.49,16,87.0,False
5.4,0.75,1.2,20,288,760.59,20.97,54.6,3.46,15,95.0,False
5.4,0.75,1.2,20,400,702.08,23.56,56.4,6.09,15,95.0,False
5.4,0.75,1.2,30,150,894.73,17.96,55.9,4.79,18,104.0,False
5.4,0.75,1.2,30,200,1047.01,19.9,59.9,6.49,18,95.0,False
5.4,0.75,1.2,30,288,889.15,19.13,52.0,5.95,17,104.0,False
5.4,0.75,1.2,30,400,663.27,20.31,50.2,5.51,15,106.0,False
